# t_s,canli_hip_flx_derece,canli_knee_flx_derece,canli_ankle_flx_derece,pasif_hip_flx_derece,pasif_knee_flx_derece,pasif_ankle_flx_derece
1.736550,14.376199,-118.927883,22.488029,-1.751426,-112.189624,-33.638655
1.736700,14.367946,-118.918189,22.483450,-1.751322,-112.188875,-33.677141
1.736850,14.359572,-118.908504,22.481221,-1.751217,-112.188121,-33.718747
1.737000,14.351096,-118.898803,22.480788,-1.751118,-112.187416,-33.762842
1.737150,14.342544,-118.889046,22.481195,-1.751032,-112.186815,-33.808773
1.737300,14.333952,-118.879192,22.481296,-1.750969,-112.186372,-33.855879
1.737450,14.325351,-118.869207,22.480008,-1.750934,-112.186141,-33.903503
1.737600,14.316762,-118.859070,22.476543,-1.750936,-112.186171,-33.951009
1.737750,14.308196,-118.848780,22.470582,-1.750982,-112.186505,-33.997801
1.737900,14.299643,-118.838358,22.462335,-1.751077,-112.187178,-33.500000
1.738050,14.291083,-118.827839,22.452493,-1.751179,-112.187904,-33.503104
1.738200,14.282486,-118.817275,22.442078,-1.751244,-112.188376,-33.512335
1.738350,14.273828,-118.806758,22.432247,-1.751274,-112.188605,-33.527502
1.738500,14.265082,-118.796322,22.423959,-1.751271,-112.188609,-33.548323
1.738650,14.256231,-118.785968,22.417804,-1.751241,-112.188416,-33.574435
1.738800,14.247271,-118.775678,22.413888,-1.751189,-112.188061,-33.605401
1.738950,14.238214,-118.765412,22.411811,-1.751120,-112.187585,-33.640719
1.739100,14.229083,-118.755116,22.410765,-1.751041,-112.187036,-33.679829
1.739250,14.219908,-118.744732,22.409713,-1.750960,-112.186463,-33.722130
1.739400,14.210718,-118.734210,22.407618,-1.750885,-112.185922,-33.766981
1.739550,14.201534,-118.723512,22.403672,-1.750822,-112.185466,-33.813722
1.739700,14.192365,-118.712625,22.397471,-1.750781,-112.185151,-33.861680
1.739850,14.183206,-118.701557,22.389096,-1.750768,-112.185030,-33.910188
1.740000,14.174037,-118.690335,22.379093,-1.750792,-112.185153,-33.958596
1.740150,14.164830,-118.679001,22.368345,-1.750859,-112.185565,-33.500000
1.740300,14.155552,-118.667599,22.357871,-1.750931,-112.186009,-33.503064
1.740450,14.146173,-118.656169,22.348602,-1.750966,-112.186205,-33.512173
1.740600,14.136673,-118.644736,22.341174,-1.750967,-112.186165,-33.527132
1.740750,14.127046,-118.633308,22.335793,-1.750936,-112.185910,-33.547658
1.740900,14.117300,-118.621874,22.332192,-1.750879,-112.185471,-33.573389
1.741050,14.107453,-118.610408,22.329697,-1.750800,-112.184884,-33.603890
1.741200,14.097533,-118.598875,22.327377,-1.750705,-112.184193,-33.638660
1.741350,14.087568,-118.587243,22.324255,-1.750602,-112.183444,-33.677147
1.741500,14.077583,-118.575484,22.319521,-1.750497,-112.182691,-33.718754
1.741650,14.067590,-118.563586,22.312718,-1.750398,-112.181986,-33.762851
1.741800,14.057589,-118.551552,22.303831,-1.750313,-112.181385,-33.808783
1.741950,14.047566,-118.539401,22.293294,-1.750250,-112.180943,-33.855891
1.742100,14.037499,-118.527160,22.281884,-1.750216,-112.180712,-33.903517
1.742250,14.027360,-118.514860,22.270546,-1.750218,-112.180742,-33.951025
1.742400,14.017122,-118.502528,22.260182,-1.750264,-112.181076,-33.997818
1.742550,14.006768,-118.490179,22.251451,-1.750359,-112.181750,-33.500000
1.742700,13.996291,-118.477814,22.244627,-1.750462,-112.182476,-33.503104
1.742850,13.985696,-118.465417,22.239542,-1.750527,-112.182949,-33.512335
1.743000,13.975002,-118.452963,22.235627,-1.750557,-112.183178,-33.527502
1.743150,13.964235,-118.440420,22.232046,-1.750555,-112.183183,-33.548324
1.743300,13.953420,-118.427756,22.227880,-1.750525,-112.182990,-33.574437
1.743450,13.942582,-118.414950,22.222336,-1.750473,-112.182636,-33.605405
1.743600,13.931734,-118.401992,22.214920,-1.750405,-112.182160,-33.640723
1.743750,13.920878,-118.388890,22.205544,-1.750326,-112.181611,-33.679835
1.743900,13.910002,-118.375664,22.194543,-1.750246,-112.181039,-33.722137
1.744050,13.899085,-118.362344,22.182591,-1.750170,-112.180498,-33.766990
1.744200,13.888101,-118.348965,22.170550,-1.750108,-112.180043,-33.813732
1.744350,13.877023,-118.335555,22.159271,-1.750067,-112.179728,-33.861692
1.744500,13.865833,-118.322133,22.149407,-1.750055,-112.179608,-33.910201
1.744650,13.854520,-118.308702,22.141271,-1.750079,-112.179731,-33.958611
1.744800,13.843087,-118.295250,22.134765,-1.750146,-112.180144,-33.500000
1.744950,13.831548,-118.281754,22.129415,-1.750219,-112.180588,-33.503064
1.745100,13.819925,-118.268181,22.124475,-1.750254,-112.180784,-33.512173
1.745250,13.808241,-118.254499,22.119098,-1.750255,-112.180744,-33.527133
1.745400,13.796518,-118.240684,22.112530,-1.750225,-112.180490,-33.547660
1.745550,13.784769,-118.226724,22.104277,-1.750168,-112.180052,-33.573392
1.745700,13.772997,-118.212621,22.094209,-1.750089,-112.179465,-33.603893
1.745850,13.761193,-118.198388,22.082586,-1.749995,-112.178774,-33.638665
1.746000,13.749337,-118.184047,22.069993,-1.749892,-112.178026,-33.677153
1.746150,13.737406,-118.169625,22.057204,-1.749787,-112.177272,-33.718762
1.746300,13.725375,-118.155145,22.045010,-1.749689,-112.176568,-33.762860
1.746450,13.713225,-118.140623,22.034035,-1.749604,-112.175968,-33.808794
1.746600,13.700947,-118.126064,22.024604,-1.749541,-112.175526,-33.855903
1.746750,13.688541,-118.111459,22.016674,-1.749507,-112.175296,-33.903530
1.746900,13.676019,-118.096787,22.009844,-1.749510,-112.175326,-33.951040
1.747050,13.663400,-118.082023,22.003454,-1.749556,-112.175661,-33.997835
1.747200,13.650705,-118.067141,21.996736,-1.749651,-112.176335,-33.500000
1.747350,13.637956,-118.052119,21.988985,-1.749754,-112.177061,-33.503104
1.747500,13.625165,-118.036946,21.979719,-1.749820,-112.177534,-33.512336
1.747650,13.612334,-118.021623,21.968786,-1.749850,-112.177764,-33.527503
1.747800,13.599458,-118.006162,21.956388,-1.749849,-112.177769,-33.548326
1.747950,13.586519,-117.990586,21.943036,-1.749819,-112.177577,-33.574440
1.748100,13.573497,-117.974919,21.929424,-1.749767,-112.177223,-33.605408
1.748250,13.560369,-117.959184,21.916276,-1.749699,-112.176748,-33.640728
1.748400,13.547118,-117.943396,21.904176,-1.749621,-112.176199,-33.679841
1.748550,13.533735,-117.927561,21.893444,-1.749541,-112.175627,-33.722144
1.748700,13.520221,-117.911671,21.884065,-1.749466,-112.175087,-33.766999
1.748850,13.506585,-117.895710,21.875698,-1.749404,-112.174632,-33.813743
1.749000,13.492845,-117.879654,21.867761,-1.749363,-112.174317,-33.861704
1.749150,13.479020,-117.863478,21.859559,-1.749351,-112.174197,-33.910215
1.749300,13.465128,-117.847163,21.850451,-1.749375,-112.174321,-33.958627
1.749450,13.451183,-117.830698,21.839985,-1.749443,-112.174734,-33.500000
1.749600,13.437187,-117.814082,21.828003,-1.749516,-112.175179,-33.503064
1.749750,13.423135,-117.797325,21.814668,-1.749552,-112.175376,-33.512174
1.749900,13.409012,-117.780444,21.800422,-1.749553,-112.175336,-33.527133
1.750050,13.394799,-117.763462,21.785883,-1.749523,-112.175083,-33.547661
1.750200,13.380477,-117.746399,21.771700,-1.749466,-112.174644,-33.573394
1.750350,13.366030,-117.729268,21.758406,-1.749388,-112.174058,-33.603897
1.750500,13.351447,-117.712073,21.746302,-1.749294,-112.173367,-33.638670
1.750650,13.336729,-117.694809,21.735391,-1.749191,-112.172620,-33.677159
1.750800,13.321885,-117.677461,21.725384,-1.749087,-112.171867,-33.718769
1.750950,13.306929,-117.660010,21.715769,-1.748988,-112.171163,-33.762869
1.751100,13.291877,-117.642433,21.705932,-1.748904,-112.170563,-33.808804
1.751250,13.276747,-117.624714,21.695296,-1.748841,-112.170121,-33.855915
1.751400,13.261549,-117.606842,21.683449,-1.748808,-112.169891,-33.903544
1.751550,13.246287,-117.588817,21.670238,-1.748811,-112.169922,-33.951056
1.751700,13.230954,-117.570647,21.655793,-1.748857,-112.170257,-33.997852
1.751850,13.215540,-117.552347,21.640496,-1.748953,-112.170932,-33.500000
1.752000,13.200027,-117.533935,21.624886,-1.749056,-112.171658,-33.503104
1.752150,13.184398,-117.515428,21.609539,-1.749122,-112.172132,-33.512336
1.752300,13.168637,-117.496839,21.594931,-1.749153,-112.172362,-33.527504
1.752450,13.152737,-117.478171,21.581335,-1.749151,-112.172368,-33.548327
1.752600,13.136698,-117.459419,21.568768,-1.749122,-112.172176,-33.574442
1.752750,13.120525,-117.440570,21.556985,-1.749071,-112.171822,-33.605411
1.752900,13.104232,-117.421607,21.545544,-1.749003,-112.171347,-33.640732
1.753050,13.087834,-117.402512,21.533911,-1.748925,-112.170799,-33.679847
1.753200,13.071344,-117.383269,21.521578,-1.748845,-112.170228,-33.722151
1.753350,13.054774,-117.363871,21.508179,-1.748770,-112.169688,-33.767007
1.753500,13.038125,-117.344315,21.493570,-1.748709,-112.169233,-33.813753
1.753650,13.021394,-117.324609,21.477856,-1.748668,-112.168919,-33.861716
1.753800,13.004571,-117.304766,21.461361,-1.748657,-112.168799,-33.910228
1.753950,12.987640,-117.284801,21.444548,-1.748681,-112.168924,-33.958642
1.754100,12.970588,-117.264730,21.427916,-1.748749,-112.169337,-33.500000
1.754250,12.953401,-117.244561,21.411880,-1.748822,-112.169782,-33.503064
1.754400,12.936072,-117.224300,21.396686,-1.748858,-112.169979,-33.512174
1.754550,12.918601,-117.203942,21.382355,-1.748860,-112.169940,-33.527134
1.754700,12.900992,-117.183476,21.368684,-1.748830,-112.169687,-33.547663
1.754850,12.883257,-117.162888,21.355302,-1.748774,-112.169249,-33.573397
1.755000,12.865409,-117.142163,21.341749,-1.748695,-112.168663,-33.603900
1.755150,12.847460,-117.121288,21.327589,-1.748602,-112.167973,-33.638674
1.755300,12.829418,-117.100255,21.312505,-1.748499,-112.167226,-33.677165
1.755450,12.811286,-117.079063,21.296366,-1.748396,-112.166473,-33.718776
1.755600,12.793061,-117.057719,21.279253,-1.748298,-112.165769,-33.762877
1.755750,12.774735,-117.036232,21.261434,-1.748213,-112.165170,-33.808815
1.755900,12.756295,-117.014617,21.243299,-1.748151,-112.164729,-33.855927
1.756050,12.737729,-116.992884,21.225270,-1.748118,-112.164499,-33.903558
1.756200,12.719026,-116.971042,21.207702,-1.748121,-112.164530,-33.951071
1.756350,12.700179,-116.949095,21.190808,-1.748168,-112.164866,-33.997869
1.756500,12.681187,-116.927039,21.174614,-1.748264,-112.165541,-33.500000
1.756650,12.662055,-116.904866,21.158955,-1.748368,-112.166268,-33.503104
1.756800,12.642792,-116.882563,21.143524,-1.748434,-112.166742,-33.512337
1.756950,12.623409,-116.860117,21.127939,-1.748465,-112.166973,-33.527505
1.757100,12.603915,-116.837519,21.111830,-1.748464,-112.166979,-33.548329
1.757250,12.584318,-116.814761,21.094929,-1.748435,-112.166787,-33.574445
1.757400,12.564620,-116.791843,21.077118,-1.748383,-112.166434,-33.605415
1.757550,12.544820,-116.768769,21.058455,-1.748316,-112.165960,-33.640737
1.757700,12.524909,-116.745547,21.039157,-1.748238,-112.165412,-33.679853
1.757850,12.504878,-116.722188,21.019542,-1.748158,-112.164841,-33.722159
1.758000,12.484716,-116.698702,20.999959,-1.748084,-112.164301,-33.767016
1.758150,12.464415,-116.675095,20.980703,-1.748023,-112.163847,-33.813763
1.758300,12.443968,-116.651371,20.961957,-1.747983,-112.163533,-33.861728
1.758450,12.423375,-116.627525,20.943746,-1.747971,-112.163414,-33.910242
1.758600,12.402639,-116.603552,20.925945,-1.747996,-112.163539,-33.958657
1.758750,12.381767,-116.579442,20.908305,-1.748065,-112.163953,-33.500000
1.758900,12.360767,-116.555184,20.890514,-1.748138,-112.164398,-33.503064
1.759050,12.339649,-116.530769,20.872271,-1.748174,-112.164595,-33.512174
1.759200,12.318416,-116.506192,20.853347,-1.748176,-112.164557,-33.527135
1.759350,12.297073,-116.481451,20.833641,-1.748147,-112.164304,-33.547665
1.759500,12.275616,-116.456551,20.813190,-1.748090,-112.163867,-33.573399
1.759650,12.254041,-116.431497,20.792161,-1.748013,-112.163281,-33.603904
1.759800,12.232340,-116.406297,20.770806,-1.747919,-112.162591,-33.638679
1.759950,12.210503,-116.380959,20.749404,-1.747817,-112.161844,-33.677171
1.760100,12.188523,-116.355488,20.728196,-1.747714,-112.161092,-33.718784
1.760250,12.166396,-116.329886,20.707333,-1.747616,-112.160389,-33.762886
1.760400,12.144120,-116.304150,20.686843,-1.747532,-112.159789,-33.808825
1.760550,12.121697,-116.278275,20.666633,-1.747470,-112.159349,-33.855939
1.760700,12.099133,-116.252253,20.646509,-1.747437,-112.159120,-33.903571
1.760850,12.076435,-116.226075,20.626225,-1.747440,-112.159151,-33.951086
1.761000,12.053608,-116.199735,20.605539,-1.747487,-112.159487,-33.997885
1.761150,12.030658,-116.173226,20.584266,-1.747584,-112.160162,-33.500000
1.761300,12.007586,-116.146548,20.562316,-1.747688,-112.160890,-33.503104
1.761450,11.984392,-116.119703,20.539708,-1.747754,-112.161365,-33.512337
1.761600,11.961070,-116.092694,20.516567,-1.747786,-112.161596,-33.527506
1.761750,11.937846,-116.065717,20.492649,-1.747785,-112.161602,-33.548330
1.761900,11.915291,-116.039258,20.467229,-1.747756,-112.161411,-33.574447
1.762050,11.893026,-116.013049,20.441681,-1.747705,-112.161058,-33.605418
1.762200,11.870801,-115.986928,20.417151,-1.747638,-112.160584,-33.640741
1.762350,11.848473,-115.960805,20.394333,-1.747561,-112.160037,-33.679858
1.762500,11.825957,-115.934607,20.373413,-1.747481,-112.159466,-33.722166
1.762650,11.803202,-115.908270,20.354066,-1.747407,-112.158926,-33.767025
1.762800,11.780188,-115.881731,20.335562,-1.747346,-112.158473,-33.813773
1.762950,11.756912,-115.854934,20.316939,-1.747306,-112.158160,-33.861739
1.763100,11.733382,-115.827830,20.297228,-1.747295,-112.158041,-33.910255
1.763250,11.709605,-115.800388,20.275666,-1.747321,-112.158166,-33.958671
1.763400,11.685585,-115.772591,20.251854,-1.747389,-112.158580,-33.500000
1.763550,11.661320,-115.744440,20.225832,-1.747463,-112.159026,-33.503065
1.763700,11.636798,-115.715951,20.198050,-1.747499,-112.159224,-33.512175
1.763850,11.612006,-115.687147,20.169248,-1.747501,-112.159186,-33.527136
1.764000,11.586929,-115.658055,20.140288,-1.747472,-112.158933,-33.547666
1.764150,11.561558,-115.628698,20.111953,-1.747416,-112.158496,-33.573402
1.764300,11.535890,-115.599092,20.084784,-1.747339,-112.157911,-33.603907
1.764450,11.509938,-115.569245,20.058977,-1.747246,-112.157222,-33.638683
1.764600,11.483723,-115.539154,20.034359,-1.747144,-112.156475,-33.677177
1.764750,11.457276,-115.508814,20.010445,-1.747041,-112.155723,-33.718791
1.764900,11.430631,-115.478216,19.986566,-1.746943,-112.155020,-33.762895
1.765050,11.403826,-115.447355,19.962022,-1.746860,-112.154421,-33.808835
1.765200,11.376889,-115.416232,19.936240,-1.746798,-112.153981,-33.855951
1.765350,11.349843,-115.384858,19.908896,-1.746765,-112.153752,-33.903584
1.765500,11.322698,-115.353252,19.879974,-1.746769,-112.153784,-33.951100
1.765650,11.295456,-115.321442,19.849755,-1.746816,-112.154120,-33.997901
1.765800,11.268109,-115.289456,19.818743,-1.746913,-112.154796,-33.500000
1.765950,11.240646,-115.257323,19.787546,-1.747017,-112.155524,-33.503104
1.766100,11.213055,-115.225066,19.756739,-1.747084,-112.155999,-33.512337
1.766250,11.185326,-115.192700,19.726744,-1.747116,-112.156231,-33.527507
1.766400,11.157456,-115.160231,19.697749,-1.747115,-112.156237,-33.548332
1.766550,11.129449,-115.127655,19.669681,-1.747087,-112.156047,-33.574449
1.766700,11.101311,-115.094963,19.642237,-1.747036,-112.155694,-33.605421
1.766850,11.073054,-115.062141,19.614962,-1.746969,-112.155221,-33.640746
1.767000,11.044690,-115.029175,19.587357,-1.746892,-112.154674,-33.679864
1.767150,11.016229,-114.996056,19.558985,-1.746813,-112.154104,-33.722173
1.767300,10.987674,-114.962776,19.529565,-1.746739,-112.153565,-33.767033
1.767450,10.959023,-114.929337,19.499021,-1.746679,-112.153111,-33.813783
1.767600,10.930269,-114.895741,19.467487,-1.746639,-112.152799,-33.861751
1.767750,10.901397,-114.861999,19.435267,-1.746628,-112.152680,-33.910268
1.767900,10.872393,-114.828117,19.402758,-1.746654,-112.152806,-33.958686
1.768050,10.843240,-114.794101,19.370362,-1.746723,-112.153220,-33.500000
1.768200,10.813926,-114.759955,19.338399,-1.746797,-112.153667,-33.503065
1.768350,10.784442,-114.725676,19.307042,-1.746834,-112.153865,-33.512175
1.768500,10.754786,-114.691255,19.276290,-1.746836,-112.153827,-33.527137
1.768650,10.724960,-114.656682,19.245979,-1.746807,-112.153575,-33.547668
1.768800,10.694969,-114.621943,19.215825,-1.746752,-112.153138,-33.573404
1.768950,10.664823,-114.587026,19.185490,-1.746674,-112.152554,-33.603910
1.769100,10.634527,-114.551920,19.154659,-1.746582,-112.151864,-33.638688
1.769250,10.604088,-114.516619,19.123104,-1.746480,-112.151118,-33.677183
1.769400,10.573507,-114.481122,19.090724,-1.746377,-112.150367,-33.718798
1.769550,10.542783,-114.445431,19.057564,-1.746280,-112.149664,-33.762903
1.769700,10.511911,-114.409554,19.023791,-1.746197,-112.149066,-33.808845
1.769850,10.480882,-114.373497,18.989655,-1.746135,-112.148626,-33.855962
1.770000,10.449690,-114.337267,18.955431,-1.746103,-112.148398,-33.903597
1.770150,10.418329,-114.300870,18.921359,-1.746107,-112.148430,-33.951115
1.770300,10.386794,-114.264310,18.887594,-1.746154,-112.148766,-33.997917
1.770450,10.355084,-114.227584,18.854185,-1.746251,-112.149443,-33.500000
1.770600,10.323203,-114.190689,18.821066,-1.746356,-112.150171,-33.503105
1.770750,10.291157,-114.153622,18.788079,-1.746423,-112.150647,-33.512338
1.770900,10.258951,-114.116375,18.754997,-1.746455,-112.150878,-33.527508
1.771050,10.226596,-114.078945,18.721552,-1.746455,-112.150885,-33.548333
1.771200,10.194098,-114.041328,18.687490,-1.746427,-112.150695,-33.574451
1.771350,10.161465,-114.003526,18.652616,-1.746376,-112.150343,-33.605425
1.771500,10.128698,-113.965542,18.616835,-1.746309,-112.149870,-33.640750
1.771650,10.095798,-113.927383,18.580172,-1.746233,-112.149323,-33.679870
1.771800,10.062761,-113.889058,18.542753,-1.746154,-112.148754,-33.722180
1.771950,10.029581,-113.850575,18.504776,-1.746080,-112.148215,-33.767041
1.772100,9.996251,-113.811944,18.466464,-1.746020,-112.147762,-33.813793
1.772250,9.962767,-113.773171,18.428019,-1.745981,-112.147450,-33.861762
1.772400,9.929124,-113.734259,18.389584,-1.745970,-112.147332,-33.910281
1.772550,9.895320,-113.695209,18.351220,-1.745996,-112.147458,-33.958700
1.772700,9.861356,-113.656017,18.312894,-1.746065,-112.147873,-33.500000
1.772850,9.827234,-113.616680,18.274495,-1.746139,-112.148320,-33.503065
1.773000,9.792960,-113.577191,18.235857,-1.746177,-112.148518,-33.512176
1.773150,9.758538,-113.537544,18.196798,-1.746179,-112.148481,-33.527138
1.773300,9.723973,-113.497736,18.157161,-1.746151,-112.148229,-33.547669
1.773450,9.689266,-113.457763,18.116841,-1.746096,-112.147793,-33.573406
1.773600,9.654418,-113.417626,18.075808,-1.746019,-112.147209,-33.603914
1.773750,9.619427,-113.377326,18.034106,-1.745926,-112.146520,-33.638692
1.773900,9.584290,-113.336865,17.991841,-1.745825,-112.145774,-33.677188
1.774050,9.549002,-113.296248,17.949154,-1.745722,-112.145023,-33.718805
1.774200,9.513559,-113.255475,17.906193,-1.745625,-112.144321,-33.762912
1.774350,9.477957,-113.214549,17.863084,-1.745542,-112.143723,-33.808855
