# kopru_tumbacak_raster.png kaynak verisi: aksiyon potansiyeli zamanlari
t_s,kaynak,ad,grup
1.622200,internoron,PF_bilek_df,-
1.631250,internoron,PF_bilek_df,-
1.640275,internoron,PF_bilek_df,-
1.649325,internoron,PF_bilek_df,-
1.658400,internoron,PF_bilek_df,-
1.667825,internoron,PF_bilek_df,-
1.684150,internoron,PF_bilek_df,-
1.845100,internoron,PF_bilek_df,-
1.855100,internoron,PF_bilek_df,-
1.864225,internoron,PF_bilek_df,-
1.873275,internoron,PF_bilek_df,-
1.882300,internoron,PF_bilek_df,-
1.891325,internoron,PF_bilek_df,-
1.900350,internoron,PF_bilek_df,-
1.909400,internoron,PF_bilek_df,-
1.918425,internoron,PF_bilek_df,-
1.927450,internoron,PF_bilek_df,-
1.936475,internoron,PF_bilek_df,-
1.945500,internoron,PF_bilek_df,-
1.954550,internoron,PF_bilek_df,-
1.963575,internoron,PF_bilek_df,-
1.972600,internoron,PF_bilek_df,-
1.981625,internoron,PF_bilek_df,-
1.990675,internoron,PF_bilek_df,-
1.999700,internoron,PF_bilek_df,-
2.008725,internoron,PF_bilek_df,-
2.017775,internoron,PF_bilek_df,-
2.026800,internoron,PF_bilek_df,-
2.035850,internoron,PF_bilek_df,-
2.044925,internoron,PF_bilek_df,-
2.054350,internoron,PF_bilek_df,-
2.070625,internoron,PF_bilek_df,-
2.231650,internoron,PF_bilek_df,-
2.241625,internoron,PF_bilek_df,-
2.250750,internoron,PF_bilek_df,-
2.259800,internoron,PF_bilek_df,-
2.268825,internoron,PF_bilek_df,-
2.277850,internoron,PF_bilek_df,-
2.286875,internoron,PF_bilek_df,-
2.295925,internoron,PF_bilek_df,-
2.304950,internoron,PF_bilek_df,-
2.313975,internoron,PF_bilek_df,-
2.323000,internoron,PF_bilek_df,-
2.332050,internoron,PF_bilek_df,-
2.341075,internoron,PF_bilek_df,-
2.350100,internoron,PF_bilek_df,-
2.359125,internoron,PF_bilek_df,-
2.368150,internoron,PF_bilek_df,-
2.377200,internoron,PF_bilek_df,-
2.386225,internoron,PF_bilek_df,-
2.395250,internoron,PF_bilek_df,-
2.404300,internoron,PF_bilek_df,-
2.413325,internoron,PF_bilek_df,-
2.422375,internoron,PF_bilek_df,-
2.431450,internoron,PF_bilek_df,-
2.440875,internoron,PF_bilek_df,-
2.457200,internoron,PF_bilek_df,-
2.618175,internoron,PF_bilek_df,-
2.628150,internoron,PF_bilek_df,-
2.637275,internoron,PF_bilek_df,-
2.646325,internoron,PF_bilek_df,-
2.655350,internoron,PF_bilek_df,-
2.664375,internoron,PF_bilek_df,-
2.673400,internoron,PF_bilek_df,-
2.682450,internoron,PF_bilek_df,-
2.691475,internoron,PF_bilek_df,-
2.700500,internoron,PF_bilek_df,-
2.709525,internoron,PF_bilek_df,-
2.718575,internoron,PF_bilek_df,-
2.727600,internoron,PF_bilek_df,-
2.736625,internoron,PF_bilek_df,-
2.745650,internoron,PF_bilek_df,-
2.754700,internoron,PF_bilek_df,-
2.763725,internoron,PF_bilek_df,-
2.772750,internoron,PF_bilek_df,-
2.781775,internoron,PF_bilek_df,-
2.790825,internoron,PF_bilek_df,-
2.799850,internoron,PF_bilek_df,-
2.808900,internoron,PF_bilek_df,-
2.817975,internoron,PF_bilek_df,-
2.827400,internoron,PF_bilek_df,-
2.843700,internoron,PF_bilek_df,-
0.207250,internoron,IIrly_bilek_df,-
0.234100,internoron,IIrly_bilek_df,-
0.256425,internoron,IIrly_bilek_df,-
0.278800,internoron,IIrly_bilek_df,-
0.304325,internoron,IIrly_bilek_df,-
0.329075,internoron,IIrly_bilek_df,-
0.355100,internoron,IIrly_bilek_df,-
0.379175,internoron,IIrly_bilek_df,-
0.621850,internoron,IIrly_bilek_df,-
0.650700,internoron,IIrly_bilek_df,-
0.677500,internoron,IIrly_bilek_df,-
0.701075,internoron,IIrly_bilek_df,-
0.739600,internoron,IIrly_bilek_df,-
0.786025,internoron,IIrly_bilek_df,-
0.990725,internoron,IIrly_bilek_df,-
1.017300,internoron,IIrly_bilek_df,-
1.039800,internoron,IIrly_bilek_df,-
1.062750,internoron,IIrly_bilek_df,-
1.088775,internoron,IIrly_bilek_df,-
1.114350,internoron,IIrly_bilek_df,-
1.140350,internoron,IIrly_bilek_df,-
1.164400,internoron,IIrly_bilek_df,-
1.385175,internoron,IIrly_bilek_df,-
1.412550,internoron,IIrly_bilek_df,-
1.435100,internoron,IIrly_bilek_df,-
1.458900,internoron,IIrly_bilek_df,-
1.481775,internoron,IIrly_bilek_df,-
1.507650,internoron,IIrly_bilek_df,-
1.534175,internoron,IIrly_bilek_df,-
1.557825,internoron,IIrly_bilek_df,-
1.772800,internoron,IIrly_bilek_df,-
1.800475,internoron,IIrly_bilek_df,-
1.824400,internoron,IIrly_bilek_df,-
1.848625,internoron,IIrly_bilek_df,-
1.873325,internoron,IIrly_bilek_df,-
1.898475,internoron,IIrly_bilek_df,-
1.923775,internoron,IIrly_bilek_df,-
1.948125,internoron,IIrly_bilek_df,-
2.156925,internoron,IIrly_bilek_df,-
2.184450,internoron,IIrly_bilek_df,-
2.206575,internoron,IIrly_bilek_df,-
2.229975,internoron,IIrly_bilek_df,-
2.253900,internoron,IIrly_bilek_df,-
2.280100,internoron,IIrly_bilek_df,-
2.306675,internoron,IIrly_bilek_df,-
2.330850,internoron,IIrly_bilek_df,-
2.546300,internoron,IIrly_bilek_df,-
2.574050,internoron,IIrly_bilek_df,-
2.598575,internoron,IIrly_bilek_df,-
2.622825,internoron,IIrly_bilek_df,-
2.649600,internoron,IIrly_bilek_df,-
2.674300,internoron,IIrly_bilek_df,-
2.699250,internoron,IIrly_bilek_df,-
2.724225,internoron,IIrly_bilek_df,-
2.931125,internoron,IIrly_bilek_df,-
2.958725,internoron,IIrly_bilek_df,-
2.981525,internoron,IIrly_bilek_df,-
0.005075,internoron,IaIN_bilek_df,-
0.023025,internoron,IaIN_bilek_df,-
0.032050,internoron,IaIN_bilek_df,-
0.041075,internoron,IaIN_bilek_df,-
0.050100,internoron,IaIN_bilek_df,-
0.059150,internoron,IaIN_bilek_df,-
0.068175,internoron,IaIN_bilek_df,-
0.077200,internoron,IaIN_bilek_df,-
0.086250,internoron,IaIN_bilek_df,-
0.095325,internoron,IaIN_bilek_df,-
0.104600,internoron,IaIN_bilek_df,-
0.113925,internoron,IaIN_bilek_df,-
0.122700,internoron,IaIN_bilek_df,-
0.125575,internoron,IaIN_bilek_df,-
0.126875,internoron,IaIN_bilek_df,-
0.133525,internoron,IaIN_bilek_df,-
0.136250,internoron,IaIN_bilek_df,-
0.139275,internoron,IaIN_bilek_df,-
0.142725,internoron,IaIN_bilek_df,-
0.147050,internoron,IaIN_bilek_df,-
0.147950,internoron,IaIN_bilek_df,-
0.158300,internoron,IaIN_bilek_df,-
0.161500,internoron,IaIN_bilek_df,-
0.165275,internoron,IaIN_bilek_df,-
0.170325,internoron,IaIN_bilek_df,-
0.181650,internoron,IaIN_bilek_df,-
0.295200,internoron,IaIN_bilek_df,-
0.305925,internoron,IaIN_bilek_df,-
0.312275,internoron,IaIN_bilek_df,-
0.315150,internoron,IaIN_bilek_df,-
0.324275,internoron,IaIN_bilek_df,-
0.333325,internoron,IaIN_bilek_df,-
0.342350,internoron,IaIN_bilek_df,-
0.351400,internoron,IaIN_bilek_df,-
0.360425,internoron,IaIN_bilek_df,-
0.369450,internoron,IaIN_bilek_df,-
0.378475,internoron,IaIN_bilek_df,-
0.387500,internoron,IaIN_bilek_df,-
0.396550,internoron,IaIN_bilek_df,-
0.405575,internoron,IaIN_bilek_df,-
0.414600,internoron,IaIN_bilek_df,-
0.423625,internoron,IaIN_bilek_df,-
0.432675,internoron,IaIN_bilek_df,-
0.441700,internoron,IaIN_bilek_df,-
0.450725,internoron,IaIN_bilek_df,-
0.459775,internoron,IaIN_bilek_df,-
0.468800,internoron,IaIN_bilek_df,-
0.477825,internoron,IaIN_bilek_df,-
0.486875,internoron,IaIN_bilek_df,-
0.495925,internoron,IaIN_bilek_df,-
0.505100,internoron,IaIN_bilek_df,-
0.514400,internoron,IaIN_bilek_df,-
0.516000,internoron,IaIN_bilek_df,-
0.522475,internoron,IaIN_bilek_df,-
0.525200,internoron,IaIN_bilek_df,-
0.528150,internoron,IaIN_bilek_df,-
0.531525,internoron,IaIN_bilek_df,-
0.535650,internoron,IaIN_bilek_df,-
0.541700,internoron,IaIN_bilek_df,-
0.686300,internoron,IaIN_bilek_df,-
0.696300,internoron,IaIN_bilek_df,-
0.705300,internoron,IaIN_bilek_df,-
0.714325,internoron,IaIN_bilek_df,-
0.723375,internoron,IaIN_bilek_df,-
0.732400,internoron,IaIN_bilek_df,-
0.741450,internoron,IaIN_bilek_df,-
0.750475,internoron,IaIN_bilek_df,-
0.759500,internoron,IaIN_bilek_df,-
0.768525,internoron,IaIN_bilek_df,-
0.777550,internoron,IaIN_bilek_df,-
0.786600,internoron,IaIN_bilek_df,-
0.795625,internoron,IaIN_bilek_df,-
0.804650,internoron,IaIN_bilek_df,-
0.813675,internoron,IaIN_bilek_df,-
0.822725,internoron,IaIN_bilek_df,-
0.831750,internoron,IaIN_bilek_df,-
0.840775,internoron,IaIN_bilek_df,-
0.849825,internoron,IaIN_bilek_df,-
0.858850,internoron,IaIN_bilek_df,-
0.867900,internoron,IaIN_bilek_df,-
0.876925,internoron,IaIN_bilek_df,-
0.885975,internoron,IaIN_bilek_df,-
0.895300,internoron,IaIN_bilek_df,-
0.904650,internoron,IaIN_bilek_df,-
0.907550,internoron,IaIN_bilek_df,-
0.910875,internoron,IaIN_bilek_df,-
0.912025,internoron,IaIN_bilek_df,-
0.918775,internoron,IaIN_bilek_df,-
0.921575,internoron,IaIN_bilek_df,-
0.924625,internoron,IaIN_bilek_df,-
0.928175,internoron,IaIN_bilek_df,-
0.932700,internoron,IaIN_bilek_df,-
0.940150,internoron,IaIN_bilek_df,-
1.072800,internoron,IaIN_bilek_df,-
1.082825,internoron,IaIN_bilek_df,-
1.091825,internoron,IaIN_bilek_df,-
1.100850,internoron,IaIN_bilek_df,-
1.109900,internoron,IaIN_bilek_df,-
1.118925,internoron,IaIN_bilek_df,-
1.127950,internoron,IaIN_bilek_df,-
1.136975,internoron,IaIN_bilek_df,-
1.146025,internoron,IaIN_bilek_df,-
1.155050,internoron,IaIN_bilek_df,-
1.164075,internoron,IaIN_bilek_df,-
1.173100,internoron,IaIN_bilek_df,-
1.182125,internoron,IaIN_bilek_df,-
1.191175,internoron,IaIN_bilek_df,-
1.200200,internoron,IaIN_bilek_df,-
1.209225,internoron,IaIN_bilek_df,-
1.218250,internoron,IaIN_bilek_df,-
1.227300,internoron,IaIN_bilek_df,-
1.236325,internoron,IaIN_bilek_df,-
1.245375,internoron,IaIN_bilek_df,-
1.254400,internoron,IaIN_bilek_df,-
1.263450,internoron,IaIN_bilek_df,-
1.272500,internoron,IaIN_bilek_df,-
1.281825,internoron,IaIN_bilek_df,-
1.291175,internoron,IaIN_bilek_df,-
1.294075,internoron,IaIN_bilek_df,-
1.297400,internoron,IaIN_bilek_df,-
1.298500,internoron,IaIN_bilek_df,-
1.305325,internoron,IaIN_bilek_df,-
1.308150,internoron,IaIN_bilek_df,-
1.311225,internoron,IaIN_bilek_df,-
1.314800,internoron,IaIN_bilek_df,-
1.319375,internoron,IaIN_bilek_df,-
1.327125,internoron,IaIN_bilek_df,-
1.459325,internoron,IaIN_bilek_df,-
1.469350,internoron,IaIN_bilek_df,-
1.478350,internoron,IaIN_bilek_df,-
1.487375,internoron,IaIN_bilek_df,-
1.496425,internoron,IaIN_bilek_df,-
1.505450,internoron,IaIN_bilek_df,-
1.514475,internoron,IaIN_bilek_df,-
1.523500,internoron,IaIN_bilek_df,-
1.532550,internoron,IaIN_bilek_df,-
1.541575,internoron,IaIN_bilek_df,-
1.550600,internoron,IaIN_bilek_df,-
1.559625,internoron,IaIN_bilek_df,-
1.568675,internoron,IaIN_bilek_df,-
1.577700,internoron,IaIN_bilek_df,-
1.586725,internoron,IaIN_bilek_df,-
1.595750,internoron,IaIN_bilek_df,-
1.604800,internoron,IaIN_bilek_df,-
1.613825,internoron,IaIN_bilek_df,-
1.622850,internoron,IaIN_bilek_df,-
1.631900,internoron,IaIN_bilek_df,-
1.640925,internoron,IaIN_bilek_df,-
1.649975,internoron,IaIN_bilek_df,-
1.659025,internoron,IaIN_bilek_df,-
1.668350,internoron,IaIN_bilek_df,-
1.677700,internoron,IaIN_bilek_df,-
1.680600,internoron,IaIN_bilek_df,-
1.683925,internoron,IaIN_bilek_df,-
1.685050,internoron,IaIN_bilek_df,-
1.691850,internoron,IaIN_bilek_df,-
1.694625,internoron,IaIN_bilek_df,-
1.697700,internoron,IaIN_bilek_df,-
1.701275,internoron,IaIN_bilek_df,-
1.705800,internoron,IaIN_bilek_df,-
1.713350,internoron,IaIN_bilek_df,-
1.845850,internoron,IaIN_bilek_df,-
1.855875,internoron,IaIN_bilek_df,-
1.864875,internoron,IaIN_bilek_df,-
1.873900,internoron,IaIN_bilek_df,-
1.882950,internoron,IaIN_bilek_df,-
1.891975,internoron,IaIN_bilek_df,-
1.901000,internoron,IaIN_bilek_df,-
1.910050,internoron,IaIN_bilek_df,-
1.919075,internoron,IaIN_bilek_df,-
1.928100,internoron,IaIN_bilek_df,-
1.937125,internoron,IaIN_bilek_df,-
1.946150,internoron,IaIN_bilek_df,-
1.955200,internoron,IaIN_bilek_df,-
1.964225,internoron,IaIN_bilek_df,-
1.973250,internoron,IaIN_bilek_df,-
1.982275,internoron,IaIN_bilek_df,-
1.991325,internoron,IaIN_bilek_df,-
2.000350,internoron,IaIN_bilek_df,-
2.009375,internoron,IaIN_bilek_df,-
2.018425,internoron,IaIN_bilek_df,-
2.027450,internoron,IaIN_bilek_df,-
2.036500,internoron,IaIN_bilek_df,-
2.045550,internoron,IaIN_bilek_df,-
2.054875,internoron,IaIN_bilek_df,-
2.064225,internoron,IaIN_bilek_df,-
2.067125,internoron,IaIN_bilek_df,-
2.070450,internoron,IaIN_bilek_df,-
2.071550,internoron,IaIN_bilek_df,-
2.078375,internoron,IaIN_bilek_df,-
2.081200,internoron,IaIN_bilek_df,-
2.084275,internoron,IaIN_bilek_df,-
2.087850,internoron,IaIN_bilek_df,-
2.092425,internoron,IaIN_bilek_df,-
2.100175,internoron,IaIN_bilek_df,-
2.232400,internoron,IaIN_bilek_df,-
2.242400,internoron,IaIN_bilek_df,-
2.251400,internoron,IaIN_bilek_df,-
2.260425,internoron,IaIN_bilek_df,-
2.269475,internoron,IaIN_bilek_df,-
2.278500,internoron,IaIN_bilek_df,-
2.287525,internoron,IaIN_bilek_df,-
2.296575,internoron,IaIN_bilek_df,-
2.305600,internoron,IaIN_bilek_df,-
2.314625,internoron,IaIN_bilek_df,-
2.323650,internoron,IaIN_bilek_df,-
2.332700,internoron,IaIN_bilek_df,-
2.341725,internoron,IaIN_bilek_df,-
2.350750,internoron,IaIN_bilek_df,-
2.359775,internoron,IaIN_bilek_df,-
2.368800,internoron,IaIN_bilek_df,-
2.377850,internoron,IaIN_bilek_df,-
2.386875,internoron,IaIN_bilek_df,-
2.395900,internoron,IaIN_bilek_df,-
2.404950,internoron,IaIN_bilek_df,-
2.413975,internoron,IaIN_bilek_df,-
2.423025,internoron,IaIN_bilek_df,-
2.432075,internoron,IaIN_bilek_df,-
2.441400,internoron,IaIN_bilek_df,-
2.450750,internoron,IaIN_bilek_df,-
2.453650,internoron,IaIN_bilek_df,-
2.456975,internoron,IaIN_bilek_df,-
2.458100,internoron,IaIN_bilek_df,-
2.464900,internoron,IaIN_bilek_df,-
2.467675,internoron,IaIN_bilek_df,-
2.470750,internoron,IaIN_bilek_df,-
2.474325,internoron,IaIN_bilek_df,-
2.478850,internoron,IaIN_bilek_df,-
2.486400,internoron,IaIN_bilek_df,-
2.618925,internoron,IaIN_bilek_df,-
2.628925,internoron,IaIN_bilek_df,-
2.637925,internoron,IaIN_bilek_df,-
2.646950,internoron,IaIN_bilek_df,-
2.656000,internoron,IaIN_bilek_df,-
2.665025,internoron,IaIN_bilek_df,-
2.674050,internoron,IaIN_bilek_df,-
2.683100,internoron,IaIN_bilek_df,-
2.692125,internoron,IaIN_bilek_df,-
2.701150,internoron,IaIN_bilek_df,-
2.710175,internoron,IaIN_bilek_df,-
2.719225,internoron,IaIN_bilek_df,-
2.728250,internoron,IaIN_bilek_df,-
2.737275,internoron,IaIN_bilek_df,-
2.746300,internoron,IaIN_bilek_df,-
2.755350,internoron,IaIN_bilek_df,-
2.764375,internoron,IaIN_bilek_df,-
2.773400,internoron,IaIN_bilek_df,-
2.782425,internoron,IaIN_bilek_df,-
2.791475,internoron,IaIN_bilek_df,-
2.800500,internoron,IaIN_bilek_df,-
2.809550,internoron,IaIN_bilek_df,-
2.818600,internoron,IaIN_bilek_df,-
2.827925,internoron,IaIN_bilek_df,-
2.837275,internoron,IaIN_bilek_df,-
2.840175,internoron,IaIN_bilek_df,-
2.843500,internoron,IaIN_bilek_df,-
2.844625,internoron,IaIN_bilek_df,-
2.851425,internoron,IaIN_bilek_df,-
2.854225,internoron,IaIN_bilek_df,-
2.857300,internoron,IaIN_bilek_df,-
2.860875,internoron,IaIN_bilek_df,-
2.865425,internoron,IaIN_bilek_df,-
2.873075,internoron,IaIN_bilek_df,-
0.006600,internoron,RC_bilek_df,-
0.143200,internoron,RC_bilek_df,-
0.146600,internoron,RC_bilek_df,-
0.150775,internoron,RC_bilek_df,-
0.156950,internoron,RC_bilek_df,-
0.296475,internoron,RC_bilek_df,-
0.531700,internoron,RC_bilek_df,-
0.535075,internoron,RC_bilek_df,-
0.539175,internoron,RC_bilek_df,-
0.545100,internoron,RC_bilek_df,-
0.687425,internoron,RC_bilek_df,-
0.911650,internoron,RC_bilek_df,-
0.913600,internoron,RC_bilek_df,-
0.926425,internoron,RC_bilek_df,-
0.929625,internoron,RC_bilek_df,-
0.933475,internoron,RC_bilek_df,-
0.938600,internoron,RC_bilek_df,-
0.951600,internoron,RC_bilek_df,-
1.073875,internoron,RC_bilek_df,-
1.298175,internoron,RC_bilek_df,-
1.300025,internoron,RC_bilek_df,-
1.312800,internoron,RC_bilek_df,-
1.316025,internoron,RC_bilek_df,-
1.319825,internoron,RC_bilek_df,-
1.324950,internoron,RC_bilek_df,-
1.337325,internoron,RC_bilek_df,-
1.460425,internoron,RC_bilek_df,-
1.684700,internoron,RC_bilek_df,-
1.686600,internoron,RC_bilek_df,-
1.699400,internoron,RC_bilek_df,-
1.702625,internoron,RC_bilek_df,-
1.706450,internoron,RC_bilek_df,-
1.711575,internoron,RC_bilek_df,-
1.724300,internoron,RC_bilek_df,-
1.846950,internoron,RC_bilek_df,-
2.071225,internoron,RC_bilek_df,-
2.073075,internoron,RC_bilek_df,-
2.085850,internoron,RC_bilek_df,-
2.089050,internoron,RC_bilek_df,-
2.092875,internoron,RC_bilek_df,-
2.097975,internoron,RC_bilek_df,-
2.110300,internoron,RC_bilek_df,-
2.233425,internoron,RC_bilek_df,-
2.457750,internoron,RC_bilek_df,-
2.459650,internoron,RC_bilek_df,-
2.472450,internoron,RC_bilek_df,-
2.475675,internoron,RC_bilek_df,-
2.479500,internoron,RC_bilek_df,-
2.484625,internoron,RC_bilek_df,-
2.497350,internoron,RC_bilek_df,-
2.620025,internoron,RC_bilek_df,-
2.844275,internoron,RC_bilek_df,-
2.846150,internoron,RC_bilek_df,-
2.858950,internoron,RC_bilek_df,-
2.862150,internoron,RC_bilek_df,-
2.865975,internoron,RC_bilek_df,-
2.871100,internoron,RC_bilek_df,-
2.883650,internoron,RC_bilek_df,-
0.004350,internoron,PF_bilek_pf,-
0.013350,internoron,PF_bilek_pf,-
0.022375,internoron,PF_bilek_pf,-
0.031400,internoron,PF_bilek_pf,-
0.040450,internoron,PF_bilek_pf,-
0.049475,internoron,PF_bilek_pf,-
0.058500,internoron,PF_bilek_pf,-
0.067525,internoron,PF_bilek_pf,-
0.076575,internoron,PF_bilek_pf,-
0.085600,internoron,PF_bilek_pf,-
0.094700,internoron,PF_bilek_pf,-
0.103900,internoron,PF_bilek_pf,-
0.113525,internoron,PF_bilek_pf,-
0.123975,internoron,PF_bilek_pf,-
0.134925,internoron,PF_bilek_pf,-
0.145225,internoron,PF_bilek_pf,-
0.154750,internoron,PF_bilek_pf,-
0.163900,internoron,PF_bilek_pf,-
0.172950,internoron,PF_bilek_pf,-
0.182000,internoron,PF_bilek_pf,-
0.191025,internoron,PF_bilek_pf,-
0.200050,internoron,PF_bilek_pf,-
0.209075,internoron,PF_bilek_pf,-
0.218125,internoron,PF_bilek_pf,-
0.227150,internoron,PF_bilek_pf,-
0.236175,internoron,PF_bilek_pf,-
0.245200,internoron,PF_bilek_pf,-
0.254250,internoron,PF_bilek_pf,-
0.263275,internoron,PF_bilek_pf,-
0.272300,internoron,PF_bilek_pf,-
0.281350,internoron,PF_bilek_pf,-
0.290375,internoron,PF_bilek_pf,-
0.299425,internoron,PF_bilek_pf,-
0.308575,internoron,PF_bilek_pf,-
0.318450,internoron,PF_bilek_pf,-
0.492225,internoron,PF_bilek_pf,-
0.502200,internoron,PF_bilek_pf,-
0.511350,internoron,PF_bilek_pf,-
0.520375,internoron,PF_bilek_pf,-
0.529425,internoron,PF_bilek_pf,-
0.538450,internoron,PF_bilek_pf,-
0.547475,internoron,PF_bilek_pf,-
0.556500,internoron,PF_bilek_pf,-
0.565525,internoron,PF_bilek_pf,-
0.574575,internoron,PF_bilek_pf,-
0.583600,internoron,PF_bilek_pf,-
0.592625,internoron,PF_bilek_pf,-
0.601650,internoron,PF_bilek_pf,-
0.610675,internoron,PF_bilek_pf,-
0.619725,internoron,PF_bilek_pf,-
0.628750,internoron,PF_bilek_pf,-
0.637775,internoron,PF_bilek_pf,-
0.646825,internoron,PF_bilek_pf,-
0.655850,internoron,PF_bilek_pf,-
0.664875,internoron,PF_bilek_pf,-
0.673925,internoron,PF_bilek_pf,-
0.682975,internoron,PF_bilek_pf,-
0.692050,internoron,PF_bilek_pf,-
0.701475,internoron,PF_bilek_pf,-
0.718225,internoron,PF_bilek_pf,-
0.878925,internoron,PF_bilek_pf,-
0.888925,internoron,PF_bilek_pf,-
0.898050,internoron,PF_bilek_pf,-
0.907075,internoron,PF_bilek_pf,-
0.916125,internoron,PF_bilek_pf,-
0.925150,internoron,PF_bilek_pf,-
0.934175,internoron,PF_bilek_pf,-
0.943200,internoron,PF_bilek_pf,-
0.952250,internoron,PF_bilek_pf,-
0.961275,internoron,PF_bilek_pf,-
0.970300,internoron,PF_bilek_pf,-
0.979325,internoron,PF_bilek_pf,-
0.988350,internoron,PF_bilek_pf,-
0.997400,internoron,PF_bilek_pf,-
1.006425,internoron,PF_bilek_pf,-
1.015450,internoron,PF_bilek_pf,-
1.024475,internoron,PF_bilek_pf,-
1.033525,internoron,PF_bilek_pf,-
1.042550,internoron,PF_bilek_pf,-
1.051600,internoron,PF_bilek_pf,-
1.060625,internoron,PF_bilek_pf,-
1.069675,internoron,PF_bilek_pf,-
1.078750,internoron,PF_bilek_pf,-
1.088200,internoron,PF_bilek_pf,-
1.107325,internoron,PF_bilek_pf,-
1.265450,internoron,PF_bilek_pf,-
1.275425,internoron,PF_bilek_pf,-
1.284575,internoron,PF_bilek_pf,-
1.293600,internoron,PF_bilek_pf,-
1.302625,internoron,PF_bilek_pf,-
1.311675,internoron,PF_bilek_pf,-
1.320700,internoron,PF_bilek_pf,-
1.329725,internoron,PF_bilek_pf,-
1.338750,internoron,PF_bilek_pf,-
1.347775,internoron,PF_bilek_pf,-
1.356825,internoron,PF_bilek_pf,-
1.365850,internoron,PF_bilek_pf,-
1.374875,internoron,PF_bilek_pf,-
1.383900,internoron,PF_bilek_pf,-
1.392950,internoron,PF_bilek_pf,-
1.401975,internoron,PF_bilek_pf,-
1.411000,internoron,PF_bilek_pf,-
1.420025,internoron,PF_bilek_pf,-
1.429075,internoron,PF_bilek_pf,-
1.438100,internoron,PF_bilek_pf,-
1.447150,internoron,PF_bilek_pf,-
1.456175,internoron,PF_bilek_pf,-
1.465275,internoron,PF_bilek_pf,-
1.474725,internoron,PF_bilek_pf,-
1.493600,internoron,PF_bilek_pf,-
1.651975,internoron,PF_bilek_pf,-
1.661975,internoron,PF_bilek_pf,-
1.671100,internoron,PF_bilek_pf,-
1.680125,internoron,PF_bilek_pf,-
1.689175,internoron,PF_bilek_pf,-
1.698200,internoron,PF_bilek_pf,-
1.707225,internoron,PF_bilek_pf,-
1.716250,internoron,PF_bilek_pf,-
1.725275,internoron,PF_bilek_pf,-
1.734325,internoron,PF_bilek_pf,-
1.743350,internoron,PF_bilek_pf,-
1.752375,internoron,PF_bilek_pf,-
1.761400,internoron,PF_bilek_pf,-
1.770450,internoron,PF_bilek_pf,-
1.779475,internoron,PF_bilek_pf,-
1.788500,internoron,PF_bilek_pf,-
1.797525,internoron,PF_bilek_pf,-
1.806575,internoron,PF_bilek_pf,-
1.815600,internoron,PF_bilek_pf,-
1.824625,internoron,PF_bilek_pf,-
1.833675,internoron,PF_bilek_pf,-
1.842725,internoron,PF_bilek_pf,-
1.851800,internoron,PF_bilek_pf,-
1.861250,internoron,PF_bilek_pf,-
1.880175,internoron,PF_bilek_pf,-
2.038500,internoron,PF_bilek_pf,-
2.048500,internoron,PF_bilek_pf,-
2.057625,internoron,PF_bilek_pf,-
2.066650,internoron,PF_bilek_pf,-
2.075700,internoron,PF_bilek_pf,-
2.084725,internoron,PF_bilek_pf,-
2.093750,internoron,PF_bilek_pf,-
2.102775,internoron,PF_bilek_pf,-
2.111825,internoron,PF_bilek_pf,-
2.120850,internoron,PF_bilek_pf,-
2.129875,internoron,PF_bilek_pf,-
2.138900,internoron,PF_bilek_pf,-
2.147925,internoron,PF_bilek_pf,-
2.156975,internoron,PF_bilek_pf,-
2.166000,internoron,PF_bilek_pf,-
2.175025,internoron,PF_bilek_pf,-
2.184050,internoron,PF_bilek_pf,-
2.193100,internoron,PF_bilek_pf,-
2.202125,internoron,PF_bilek_pf,-
2.211175,internoron,PF_bilek_pf,-
2.220200,internoron,PF_bilek_pf,-
2.229250,internoron,PF_bilek_pf,-
2.238325,internoron,PF_bilek_pf,-
2.247775,internoron,PF_bilek_pf,-
2.266750,internoron,PF_bilek_pf,-
2.425025,internoron,PF_bilek_pf,-
2.435025,internoron,PF_bilek_pf,-
2.444150,internoron,PF_bilek_pf,-
2.453175,internoron,PF_bilek_pf,-
2.462225,internoron,PF_bilek_pf,-
2.471250,internoron,PF_bilek_pf,-
2.480275,internoron,PF_bilek_pf,-
2.489300,internoron,PF_bilek_pf,-
2.498350,internoron,PF_bilek_pf,-
2.507375,internoron,PF_bilek_pf,-
2.516400,internoron,PF_bilek_pf,-
2.525425,internoron,PF_bilek_pf,-
2.534450,internoron,PF_bilek_pf,-
2.543500,internoron,PF_bilek_pf,-
