# t_s,f_TA_Hz,u_TA,akt_TA,Fkas_TA_N,f_Sol_Hz,u_Sol,akt_Sol,Fkas_Sol_N,f_IP_Hz,u_IP,akt_IP,Fkas_IP_N,f_VL_Hz,u_VL,akt_VL,Fkas_VL_N,hip_flx_derece,knee_flx_derece,ankle_flx_derece
1.812750,8.275797,0.096213,0.278115,3.163646,30.371677,0.466972,0.652240,0.197730,8.296745,0.155937,0.373477,7.151063,106.255120,1.000000,0.995032,5.344464,-5.507855,-95.980804,-1.724447
1.812900,8.250970,0.095924,0.277615,3.159462,30.280562,0.465571,0.651415,0.196657,8.271855,0.155470,0.372785,7.139904,105.936355,1.000000,0.995057,5.332944,-5.593676,-95.880149,-1.834024
1.813050,8.226217,0.095636,0.277116,3.155267,30.189720,0.464174,0.650589,0.195588,8.247040,0.155003,0.372095,7.128761,105.618546,1.000000,0.995082,5.319919,-5.679750,-95.779181,-1.943877
1.813200,8.201538,0.095349,0.276617,3.151054,30.099151,0.462782,0.649761,0.194522,8.222299,0.154538,0.371406,7.117634,105.301690,1.000000,0.995106,5.306898,-5.766079,-95.677904,-2.053994
1.813350,8.176933,0.095063,0.276120,3.146820,30.008854,0.461394,0.648930,0.193462,8.197632,0.154075,0.370718,7.106522,104.985785,1.000000,0.995131,5.293893,-5.852661,-95.576320,-2.164366
1.813500,8.152403,0.094778,0.275624,3.142567,29.918827,0.460009,0.648099,0.192407,8.173039,0.153612,0.370032,7.095422,104.670828,1.000000,0.995155,5.280914,-5.939497,-95.474436,-2.274986
1.813650,8.127945,0.094494,0.275128,3.138299,29.829071,0.458629,0.647265,0.191357,8.148520,0.153151,0.369347,7.084335,104.356815,1.000000,0.995180,5.267970,-6.026585,-95.372255,-2.385856
1.813800,8.103562,0.094210,0.274634,3.134026,29.739584,0.457253,0.646430,0.190313,8.124074,0.152692,0.368664,7.073259,104.043745,1.000000,0.995204,5.255070,-6.113926,-95.269781,-2.496980
1.813950,8.079251,0.093928,0.274141,3.129754,29.650365,0.455882,0.645593,0.189272,8.099702,0.152234,0.367982,7.062194,103.731614,1.000000,0.995228,5.242223,-6.201517,-95.167020,-2.608365
1.814100,8.055013,0.093646,0.273648,3.125493,29.561414,0.454514,0.644754,0.188235,8.075403,0.151777,0.367301,7.051137,103.420419,1.000000,0.995252,5.229436,-6.289359,-95.063974,-2.720020
1.814250,8.030848,0.093365,0.273157,3.121248,29.472729,0.453150,0.643914,0.187200,8.051177,0.151322,0.366622,7.040089,103.110157,1.000000,0.995275,5.216718,-6.377450,-94.960648,-2.831955
1.814400,8.006756,0.093085,0.272666,3.117023,29.384311,0.451791,0.643072,0.186168,8.027023,0.150868,0.365944,7.029049,102.800827,1.000000,0.995299,5.204075,-6.465790,-94.857046,-2.944178
1.814550,7.982735,0.092805,0.272177,3.112818,29.296158,0.450436,0.642229,0.185136,8.002942,0.150415,0.365268,7.018016,102.492424,1.000000,0.995322,5.191514,-6.554377,-94.753171,-3.056692
1.814700,7.958787,0.092527,0.271688,3.108631,29.208270,0.449084,0.641385,0.184107,7.978933,0.149964,0.364592,7.006990,102.184947,1.000000,0.995346,5.179042,-6.643212,-94.649029,-3.169501
1.814850,7.934911,0.092249,0.271201,3.104458,29.120645,0.447737,0.640538,0.183079,7.954996,0.149514,0.363918,6.995972,101.878392,1.000000,0.995369,5.166665,-6.732293,-94.544623,-3.282601
1.815000,7.911106,0.091973,0.270714,3.100291,29.033283,0.446394,0.639691,0.182053,7.931131,0.149066,0.363246,6.984960,101.572757,1.000000,0.995392,5.154390,-6.821621,-94.439958,-3.395988
1.815150,7.887373,0.091697,0.270228,3.096125,28.946183,0.445055,0.638842,0.181031,7.907338,0.148618,0.362575,6.973957,101.268039,1.000000,0.995415,5.142221,-6.911195,-94.335036,-3.509655
1.815300,7.863711,0.091422,0.269744,3.091953,28.859345,0.443720,0.637991,0.180013,7.883616,0.148173,0.361905,6.962960,100.964235,1.000000,0.995438,5.130164,-7.001015,-94.229861,-3.623592
1.815450,7.840119,0.091147,0.269260,3.087770,28.772767,0.442388,0.637140,0.178999,7.859965,0.147728,0.361236,6.951972,100.661342,1.000000,0.995461,5.118222,-7.091080,-94.124437,-3.737792
1.815600,7.816599,0.090874,0.268777,3.083586,28.686448,1.000000,0.639069,0.178013,7.836385,0.147285,0.360569,6.940992,100.359358,1.000000,0.995484,5.106398,-7.181391,-94.018767,-3.852262
1.815750,7.793149,0.090601,0.268296,3.079432,28.600389,1.000000,0.641532,0.177094,7.812876,0.146843,0.359904,6.930019,100.058280,1.000000,0.995507,5.094693,-7.271946,-93.912851,-3.967036
1.815900,7.769770,0.090330,0.267815,3.075356,28.514588,1.000000,0.643972,0.176233,7.789437,0.146403,0.359239,6.919051,99.758105,1.000000,0.995529,5.083104,-7.362744,-93.806689,-4.082182
1.816050,7.746461,0.090059,0.267335,3.071410,28.429044,1.000000,0.646389,0.175419,7.766069,0.145963,0.358576,6.908089,99.458831,1.000000,0.995551,5.071627,-7.453783,-93.700280,-4.197785
1.816200,7.723221,0.089788,0.266856,3.067640,28.343757,1.000000,0.648784,0.174642,7.742771,0.145525,0.357914,6.897129,99.160454,1.000000,0.995574,5.060260,-7.545062,-93.593623,-4.313935
1.816350,7.700051,0.089519,0.266378,3.064075,28.258726,1.000000,0.651157,0.173893,7.719543,0.145089,0.357254,6.886172,98.862973,1.000000,0.995596,5.049000,-7.636578,-93.486718,-4.430718
1.816500,7.676951,0.089251,0.265901,3.060724,28.173950,1.000000,0.653509,0.173164,7.696384,0.144654,0.356595,6.875217,98.566384,1.000000,0.995618,5.037846,-7.728330,-93.379565,-4.548202
1.816650,7.653920,0.088983,0.265425,3.057573,28.089428,1.000000,0.655839,0.172450,7.673295,0.144220,0.355937,6.864264,98.270685,1.000000,0.995640,5.026799,-7.820317,-93.272164,-4.666430
1.816800,7.630959,0.088716,0.264949,3.054589,28.005159,1.000000,0.658148,0.171750,7.650275,0.143787,0.355280,6.853315,97.975873,1.000000,0.995662,5.015862,-7.912540,-93.164520,-4.785415
1.816950,7.608066,0.088450,0.264475,3.051723,27.921144,1.000000,0.660436,0.171063,7.627324,0.143356,0.354625,6.842371,97.681945,1.000000,0.995683,5.005040,-8.004999,-93.056634,-4.905146
1.817100,7.585242,0.088184,0.264002,3.048918,27.837380,1.000000,0.662704,0.170393,7.604442,0.142926,0.353971,6.831434,117.388899,1.000000,0.995705,4.994339,-8.097694,-92.948513,-5.025587
1.817250,7.562486,0.087920,0.263530,3.046119,27.753868,1.000000,0.664951,0.169742,7.581629,0.142497,0.353319,6.820506,117.036733,1.000000,0.995726,4.983765,-8.190627,-92.840161,-5.146685
1.817400,7.539798,0.087656,0.263058,3.043275,27.670607,1.000000,0.667179,0.169114,7.558884,0.142069,0.352668,6.809589,116.685623,1.000000,0.995748,4.973324,-8.283799,-92.731584,-5.268379
1.817550,7.517179,0.087393,0.262588,3.040349,27.587595,1.000000,0.669387,0.168514,7.536207,0.141643,0.352018,6.798685,116.335566,1.000000,0.995769,4.963021,-8.377212,-92.622784,-5.390612
1.817700,7.494628,0.087131,0.262118,3.037318,27.504832,1.000000,0.671575,0.167945,7.513599,0.141218,0.351369,6.787794,115.986559,1.000000,0.995790,4.952858,-8.470867,-92.513767,-5.513331
1.817850,7.472144,0.086869,0.261649,3.034178,27.422318,1.000000,0.673744,0.167407,7.491058,0.140794,0.350722,6.776919,115.638599,1.000000,0.995811,4.942835,-8.564766,-92.404533,-5.636501
1.818000,7.449727,0.086609,0.261182,3.030939,27.340051,1.000000,0.675895,0.166900,7.468585,0.140372,0.350076,6.766058,115.291683,1.000000,0.995832,4.932951,-8.658909,-92.295084,-5.760104
1.818150,7.427378,0.086349,0.260715,3.027624,27.258031,1.000000,0.678026,0.166424,7.446179,0.139951,0.349431,6.755212,114.945808,1.000000,0.995853,4.923203,-8.753297,-92.185420,-5.884139
1.818300,7.405096,0.086090,0.260249,3.024264,27.176256,1.000000,0.680140,0.165975,7.423840,0.139531,0.348788,6.744380,114.600971,1.000000,0.995874,4.913584,-8.847930,-92.075538,-6.008625
1.818450,7.382881,0.085832,0.259784,3.020894,27.094728,1.000000,0.682235,0.165548,7.401569,0.139113,0.348146,6.733562,114.257168,1.000000,0.995894,4.904089,-8.942808,-91.965437,-6.133588
1.818600,7.360732,0.085574,0.259320,3.017545,27.013443,1.000000,0.684312,0.165141,7.379364,0.138695,0.347505,6.054879,113.914397,1.000000,0.995915,4.894709,-8.500000,-91.855113,-6.259067
1.818750,7.338650,0.085317,0.258857,2.973926,26.932403,1.000000,0.686371,0.168840,7.357226,0.138279,0.346865,6.037727,113.572653,1.000000,0.995935,4.898946,-8.507533,-91.752765,-6.336495
1.818900,7.316634,0.085062,0.258394,2.891913,26.851606,1.000000,0.688413,0.177707,7.335154,0.137864,0.346227,6.038774,113.231935,1.000000,0.995956,4.908345,-8.529841,-91.653704,-6.354191
1.819050,7.294684,0.084806,0.257933,2.801405,26.771051,1.000000,0.690437,0.189718,7.313149,0.137451,0.345590,6.055887,112.892240,1.000000,0.995976,4.914009,-8.566346,-91.552608,-6.338799
1.819200,7.272800,0.084552,0.257473,2.722915,26.690738,1.000000,0.692444,0.202943,7.291209,0.137038,0.344954,6.086078,112.553563,1.000000,0.995996,4.913721,-8.615916,-91.448011,-6.313463
1.819350,7.250981,0.084298,0.257013,2.672377,26.610666,1.000000,0.694435,0.215036,7.269336,0.136627,0.344320,6.125540,112.215902,1.000000,0.996016,4.906730,-8.677095,-91.339279,-6.301495
1.819500,7.229229,0.084045,0.256555,2.660156,26.530834,1.000000,0.696409,0.223526,7.247528,0.136217,0.343687,6.169679,111.879255,1.000000,0.996036,4.893025,-8.748278,-91.226210,-6.323870
1.819650,7.207541,0.083793,0.256097,2.689850,26.451241,1.000000,0.698366,0.226447,7.225785,0.135809,0.343055,6.214972,111.543617,1.000000,0.996056,4.873235,-8.827850,-91.108992,-6.396184
1.819800,7.185918,0.083542,0.255640,2.757900,26.371888,1.000000,0.700307,0.222989,7.204108,0.135401,0.342424,6.259453,111.208986,1.000000,0.996076,5.704905,-8.914307,-91.500000,-6.526229
1.819950,7.164360,0.083291,0.255184,2.854087,26.292772,1.000000,0.702232,0.213822,7.182496,0.134995,0.341795,5.672888,110.875359,1.000000,0.996095,5.828032,-8.500000,-91.490542,-6.712571
1.820100,7.142867,0.083041,0.254729,2.933491,26.213894,1.000000,0.704141,0.204433,7.160948,0.134590,0.341167,5.672223,110.542733,1.000000,0.996115,5.919178,-8.510014,-91.464379,-6.908861
1.820250,7.121439,0.082792,0.254275,2.962595,26.135252,1.000000,0.706034,0.199562,7.139465,0.134186,0.340540,5.694471,110.211105,1.000000,0.996134,5.986090,-8.538941,-91.425478,-7.066705
1.820400,7.100074,0.082544,0.253822,2.947572,26.056846,1.000000,0.707912,0.199437,7.118047,0.133784,0.339914,5.737502,109.880471,1.000000,0.996154,6.031734,-8.585745,-91.375089,-7.179078
1.820550,7.078774,0.082296,0.253369,2.900368,25.978676,1.000000,0.709774,0.203645,7.096693,0.133382,0.339290,5.798467,109.550830,1.000000,0.996173,6.058178,-8.649004,-91.313999,-7.247982
1.820700,7.057538,0.082049,0.252918,2.836309,25.900740,1.000000,0.711622,0.211236,7.075403,0.132982,0.338667,5.873572,109.222177,1.000000,0.996192,6.066869,-8.726913,-91.242665,-7.283160
1.820850,7.036365,0.081803,0.252467,2.771591,25.823037,1.000000,0.713454,0.220752,7.054176,0.132583,0.338045,5.957797,108.894511,1.000000,0.996211,6.058787,-8.817407,-91.161299,-7.299942
1.821000,7.015256,0.081558,0.252018,2.720905,25.745568,1.000000,0.715272,0.230297,7.033014,0.132186,0.337425,6.044203,108.567827,1.000000,0.996230,6.034687,-8.918305,-91.069990,-7.316535
1.821150,6.994210,0.081313,0.251569,2.695445,25.668332,1.000000,0.717075,0.237775,7.011915,0.131789,0.336805,5.470656,108.242124,1.000000,0.996249,6.883974,-8.500000,-91.500000,-7.351088
